Account_Planning,Calendar_Year,Financial_Entity,Submission,MainPlan_Option,Renewal_Selection,Option_Tag,Common_Key_Figure
0000013285,2035,9000000008,00000000002020,M,,,498
0000013285,2035,9000000009,00000000002020,M,,,0
0000013285,2035,9000000010,00000000002020,M,,,3765
0000013285,2035,9000000011,00000000002020,M,,,-1
0000013285,2035,9000000012,00000000002020,M,,,0
0000013285,2036,9000000003,00000000002020,M,,,450
0000013285,2036,9000000004,00000000002020,M,,,442
0000013285,2036,9000000005,00000000002020,M,,,511
0000013285,2036,9000000006,00000000002020,M,,,20
0000013285,2036,9000000007,00000000002020,M,,,262
0000013285,2036,9000000008,00000000002020,M,,,530
0000013285,2036,9000000009,00000000002020,M,,,0
0000013285,2036,9000000010,00000000002020,M,,,4447
0000013285,2036,9000000011,00000000002020,M,,,-1
0000013285,2036,9000000012,00000000002020,M,,,0
0000013285,2037,9000000003,00000000002020,M,,,463
0000013285,2037,9000000004,00000000002020,M,,,506
0000013285,2037,9000000005,00000000002020,M,,,606
0000013285,2037,9000000006,00000000002020,M,,,20
0000013285,2037,9000000007,00000000002020,M,,,265
0000013285,2037,9000000008,00000000002020,M,,,563
0000013285,2037,9000000009,00000000002020,M,,,0
0000013285,2037,9000000010,00000000002020,M,,,4959
0000013285,2037,9000000011,00000000002020,M,,,-1
0000013285,2037,9000000012,00000000002020,M,,,0
0000013285,2038,9000000003,00000000002020,M,,,465
0000013285,2038,9000000004,00000000002020,M,,,580
0000013285,2038,9000000005,00000000002020,M,,,630
0000013285,2038,9000000006,00000000002020,M,,,20
0000013285,2038,9000000007,00000000002020,M,,,269
0000013285,2038,9000000008,00000000002020,M,,,596
0000013285,2038,9000000009,00000000002020,M,,,0
0000013285,2038,9000000010,00000000002020,M,,,5418
0000013285,2038,9000000011,00000000002020,M,,,-1
0000013285,2038,9000000012,00000000002020,M,,,0
0000013285,2039,9000000003,00000000002020,M,,,468
0000013285,2039,9000000004,00000000002020,M,,,659
0000013285,2039,9000000005,00000000002020,M,,,645
0000013285,2039,9000000006,00000000002020,M,,,20
0000013285,2039,9000000007,00000000002020,M,,,274
0000013285,2039,9000000008,00000000002020,M,,,629
0000013285,2039,9000000009,00000000002020,M,,,0
0000013285,2039,9000000010,00000000002020,M,,,5888
0000013285,2039,9000000011,00000000002020,M,,,-1
0000013285,2039,9000000012,00000000002020,M,,,0
0000013285,2040,9000000003,00000000002020,M,,,468
0000013285,2040,9000000004,00000000002020,M,,,740
0000013285,2040,9000000005,00000000002020,M,,,661
0000013285,2040,9000000006,00000000002020,M,,,20
0000013285,2040,9000000007,00000000002020,M,,,278
0000013285,2040,9000000008,00000000002020,M,,,662
0000013285,2040,9000000009,00000000002020,M,,,0
0000013285,2040,9000000010,00000000002020,M,,,6479
0000013285,2040,9000000011,00000000002020,M,,,-1
0000013285,2040,9000000012,00000000002020,M,,,0
0000013286,2029,9000000012,00000000002020,M,,,-40
0000013286,2030,9000000012,00000000002020,M,,,-37
0000013286,2031,9000000012,00000000002020,M,,,-14
0000013286,2032,9000000012,00000000002020,M,,,-16
0000013286,2033,9000000012,00000000002020,M,,,-13
0000013286,2034,9000000012,00000000002020,M,,,-11
0000013286,2035,9000000012,00000000002020,M,,,-7
0000013286,2036,9000000012,00000000002020,M,,,-4
0000013286,2037,9000000012,00000000002020,M,,,-3
0000013286,2038,9000000012,00000000002020,M,,,-2
0000013287,2028,9000000004,00000000002020,M,,,-40
0000013287,2028,9000000005,00000000002020,M,,,-8
0000013287,2028,9000000008,00000000002020,M,,,-44
0000013287,2028,9000000010,00000000002020,M,,,-141
0000013287,2028,9000000011,00000000002020,M,,,-1
0000013287,2028,9000000012,00000000002020,M,,,-94
0000013287,2029,9000000004,00000000002020,M,,,-52
0000013287,2029,9000000005,00000000002020,M,,,-13
0000013287,2029,9000000008,00000000002020,M,,,-30
0000013287,2029,9000000010,00000000002020,M,,,-151
0000013287,2029,9000000012,00000000002020,M,,,-7
0000013287,2030,9000000004,00000000002020,M,,,-47
0000013287,2030,9000000005,00000000002020,M,,,-6
0000013287,2030,9000000006,00000000002020,M,,,-1
0000013287,2030,9000000007,00000000002020,M,,,-40
0000013287,2030,9000000008,00000000002020,M,,,-45
0000013287,2030,9000000010,00000000002020,M,,,-185
0000013287,2030,9000000012,00000000002020,M,,,-7
0000013287,2031,9000000004,00000000002020,M,,,-40
0000013287,2031,9000000005,00000000002020,M,,,-11
0000013287,2031,9000000006,00000000002020,M,,,-1
0000013287,2031,9000000007,00000000002020,M,,,-40
0000013287,2031,9000000008,00000000002020,M,,,-55
0000013287,2031,9000000010,00000000002020,M,,,-210
0000013287,2031,9000000012,00000000002020,M,,,-7
0000013287,2032,9000000004,00000000002020,M,,,-39
0000013287,2032,9000000005,00000000002020,M,,,-19
0000013287,2032,9000000006,00000000002020,M,,,-1
0000013287,2032,9000000007,00000000002020,M,,,-23
0000013287,2032,9000000008,00000000002020,M,,,-89
0000013287,2032,9000000010,00000000002020,M,,,-227
0000013287,2032,9000000012,00000000002020,M,,,-7
0000013287,2033,9000000004,00000000002020,M,,,-44
0000013287,2033,9000000005,00000000002020,M,,,-25
0000013287,2033,9000000006,00000000002020,M,,,-1
0000013287,2033,9000000007,00000000002020,M,,,-21
0000013287,2033,9000000008,00000000002020,M,,,-44
0000013287,2033,9000000010,00000000002020,M,,,-301
0000013287,2033,9000000012,00000000002020,M,,,-7
0000013287,2034,9000000004,00000000002020,M,,,-36
0000013287,2034,9000000005,00000000002020,M,,,-33
0000013287,2034,9000000006,00000000002020,M,,,-1
0000013287,2034,9000000007,00000000002020,M,,,-16
0000013287,2034,9000000008,00000000002020,M,,,-42
0000013287,2034,9000000010,00000000002020,M,,,-363
0000013287,2034,9000000012,00000000002020,M,,,-7
0000013287,2035,9000000004,00000000002020,M,,,-34
0000013287,2035,9000000005,00000000002020,M,,,-26
0000013287,2035,9000000006,00000000002020,M,,,-1
0000013287,2035,9000000007,00000000002020,M,,,-13
0000013287,2035,9000000008,00000000002020,M,,,-42
0000013287,2035,9000000010,00000000002020,M,,,-298
0000013287,2035,9000000012,00000000002020,M,,,-6
0000013287,2036,9000000004,00000000002020,M,,,-38
0000013287,2036,9000000005,00000000002020,M,,,-23
0000013287,2036,9000000006,00000000002020,M,,,-1
0000013287,2036,9000000007,00000000002020,M,,,-11
0000013287,2036,9000000008,00000000002020,M,,,-19
0000013287,2036,9000000010,00000000002020,M,,,-268
0000013287,2036,9000000012,00000000002020,M,,,-7
0000013287,2037,9000000004,00000000002020,M,,,-40
0000013287,2037,9000000005,00000000002020,M,,,-8
0000013287,2037,9000000006,00000000002020,M,,,-1
0000013287,2037,9000000007,00000000002020,M,,,-3
0000013287,2037,9000000008,00000000002020,M,,,-19
0000013287,2037,9000000010,00000000002020,M,,,-275
0000013287,2037,9000000012,00000000002020,M,,,-5
0000013287,2038,9000000004,00000000002020,M,,,-44
0000013287,2038,9000000005,00000000002020,M,,,-6
0000013287,2038,9000000007,00000000002020,M,,,-3
0000013287,2038,9000000008,00000000002020,M,,,-19
0000013287,2038,9000000010,00000000002020,M,,,-246
0000013287,2038,9000000012,00000000002020,M,,,-3
0000013287,2039,9000000004,00000000002020,M,,,-38
0000013287,2039,9000000005,00000000002020,M,,,-7
0000013287,2039,9000000007,00000000002020,M,,,-3
0000013287,2039,9000000008,00000000002020,M,,,-19
0000013287,2039,9000000010,00000000002020,M,,,-327
0000013287,2039,9000000012,00000000002020,M,,,-5
0000013287,2040,9000000004,00000000002020,M,,,-43
0000013287,2040,9000000005,00000000002020,M,,,-7
0000013287,2040,9000000007,00000000002020,M,,,-4
0000013287,2040,9000000010,00000000002020,M,,,-271
0000013287,2040,9000000012,00000000002020,M,,,-6
0000013288,2028,9000000009,00000000002020,M,,,0
0000013288,2028,9000000012,00000000002020,M,,,5
0000013288,2029,9000000009,00000000002020,M,,,-1
0000013288,2029,9000000012,00000000002020,M,,,0
0000013288,2030,9000000009,00000000002020,M,,,-1
0000013288,2030,9000000012,00000000002020,M,,,-3
0000013288,2031,9000000012,00000000002020,M,,,0
0000013288,2032,9000000012,00000000002020,M,,,-1
0000013288,2033,9000000012,00000000002020,M,,,-1
0000013288,2034,9000000012,00000000002020,M,,,-2
0000013288,2035,9000000012,00000000002020,M,,,-1
0000013288,2036,9000000012,00000000002020,M,,,-1
0000013288,2037,9000000012,00000000002020,M,,,-1
0000013288,2038,9000000012,00000000002020,M,,,-1
0000013288,2039,9000000012,00000000002020,M,,,-1
0000013288,2040,9000000012,00000000002020,M,,,-1
0000013289,2029,9000000004,00000000002020,M,,,23
0000013289,2029,9000000005,00000000002020,M,,,35
0000013289,2029,9000000009,00000000002020,M,,,3
0000013289,2029,9000000010,00000000002020,M,,,79
0000013289,2029,9000000011,00000000002020,M,,,29
0000013289,2029,9000000012,00000000002020,M,,,5
0000013289,2030,9000000004,00000000002020,M,,,22
0000013289,2030,9000000005,00000000002020,M,,,47
0000013289,2030,9000000009,00000000002020,M,,,2
0000013289,2030,9000000010,00000000002020,M,,,83
0000013289,2030,9000000011,00000000002020,M,,,26
0000013289,2030,9000000012,00000000002020,M,,,6
0000013289,2031,9000000004,00000000002020,M,,,21
0000013289,2031,9000000005,00000000002020,M,,,30
0000013289,2031,9000000006,00000000002020,M,,,27
0000013289,2031,9000000007,00000000002020,M,,,31
0000013289,2031,9000000009,00000000002020,M,,,0
0000013289,2031,9000000010,00000000002020,M,,,87
0000013289,2031,9000000011,00000000002020,M,,,24
0000013289,2031,9000000012,00000000002020,M,,,3
0000013289,2032,9000000004,00000000002020,M,,,19
0000013289,2032,9000000005,00000000002020,M,,,30
0000013289,2032,9000000006,00000000002020,M,,,26
0000013289,2032,9000000007,00000000002020,M,,,29
0000013289,2032,9000000009,00000000002020,M,,,0
0000013289,2032,9000000010,00000000002020,M,,,90
0000013289,2032,9000000011,00000000002020,M,,,21
0000013289,2032,9000000012,00000000002020,M,,,3
0000013289,2033,9000000004,00000000002020,M,,,19
0000013289,2033,9000000005,00000000002020,M,,,30
0000013289,2033,9000000006,00000000002020,M,,,26
0000013289,2033,9000000007,00000000002020,M,,,31
0000013289,2033,9000000010,00000000002020,M,,,96
0000013289,2033,9000000011,00000000002020,M,,,22
0000013289,2033,9000000012,00000000002020,M,,,3
0000013289,2034,9000000004,00000000002020,M,,,18
0000013289,2034,9000000005,00000000002020,M,,,30
0000013289,2034,9000000006,00000000002020,M,,,26
0000013289,2034,9000000007,00000000002020,M,,,30
0000013289,2034,9000000010,00000000002020,M,,,103
0000013289,2034,9000000011,00000000002020,M,,,23
0000013289,2034,9000000012,00000000002020,M,,,3
0000013289,2035,9000000004,00000000002020,M,,,19
0000013289,2035,9000000005,00000000002020,M,,,32
0000013289,2035,9000000006,00000000002020,M,,,26
0000013289,2035,9000000007,00000000002020,M,,,27
0000013289,2035,9000000010,00000000002020,M,,,107
0000013289,2035,9000000012,00000000002020,M,,,2
0000013289,2036,9000000004,00000000002020,M,,,18
0000013289,2036,9000000005,00000000002020,M,,,33
0000013289,2036,9000000006,00000000002020,M,,,25
0000013289,2036,9000000007,00000000002020,M,,,25
0000013289,2036,9000000010,00000000002020,M,,,112
0000013289,2036,9000000012,00000000002020,M,,,2
0000013289,2037,9000000004,00000000002020,M,,,19
0000013289,2037,9000000005,00000000002020,M,,,29
0000013289,2037,9000000006,00000000002020,M,,,25
0000013289,2037,9000000007,00000000002020,M,,,25
0000013289,2037,9000000010,00000000002020,M,,,122
0000013289,2037,9000000012,00000000002020,M,,,2
0000013289,2038,9000000004,00000000002020,M,,,17
0000013289,2038,9000000005,00000000002020,M,,,14
0000013289,2038,9000000006,00000000002020,M,,,15
0000013289,2038,9000000007,00000000002020,M,,,27
0000013289,2038,9000000010,00000000002020,M,,,128
0000013289,2038,9000000012,00000000002020,M,,,2
0000013289,2039,9000000004,00000000002020,M,,,17
0000013289,2039,9000000005,00000000002020,M,,,15
0000013289,2039,9000000006,00000000002020,M,,,0
0000013289,2039,9000000007,00000000002020,M,,,24
0000013289,2039,9000000010,00000000002020,M,,,134
0000013289,2039,9000000012,00000000002020,M,,,2
0000013289,2040,9000000004,00000000002020,M,,,18
0000013289,2040,9000000005,00000000002020,M,,,15
0000013289,2040,9000000006,00000000002020,M,,,0
0000013289,2040,9000000007,00000000002020,M,,,23
0000013289,2040,9000000010,00000000002020,M,,,141
0000013290,2028,9000000011,00000000002020,M,,,0
0000013290,2028,9000000011,00000000002020,M,,,-1
0000013290,2028,9000000012,00000000002020,M,,,39
0000013290,2029,9000000012,00000000002020,M,,,-4
0000013290,2030,9000000012,00000000002020,M,,,-23
0000013290,2031,9000000012,00000000002020,M,,,1
0000013290,2032,9000000012,00000000002020,M,,,-4
0000013290,2033,9000000012,00000000002020,M,,,-2
0000013290,2034,9000000012,00000000002020,M,,,-4
0000013290,2035,9000000012,00000000002020,M,,,-4
0000013290,2036,9000000012,00000000002020,M,,,-1
0000013290,2037,9000000012,00000000002020,M,,,-2
0000013290,2038,9000000012,00000000002020,M,,,-2
0000013291,2028,9000000003,00000000002020,M,,,-65
0000013291,2028,9000000004,00000000002020,M,,,-1453
0000013291,2028,9000000005,00000000002020,M,,,-12
0000013291,2028,9000000006,00000000002020,M,,,16
0000013291,2028,9000000007,00000000002020,M,,,-13
0000013291,2028,9000000008,00000000002020,M,,,-35
0000013291,2028,9000000009,00000000002020,M,,,-2
0000013291,2029,9000000004,00000000002020,M,,,-40
0000013291,2029,9000000005,00000000002020,M,,,-8
0000013291,2029,9000000006,00000000002020,M,,,-19
0000013291,2029,9000000007,00000000002020,M,,,-12
0000013291,2029,9000000008,00000000002020,M,,,-44
0000013291,2029,9000000010,00000000002020,M,,,-141
0000013291,2029,9000000011,00000000002020,M,,,-1
0000013291,2029,9000000012,00000000002020,M,,,-94
0000013291,2030,9000000004,00000000002020,M,,,-52
0000013291,2030,9000000005,00000000002020,M,,,-13
0000013291,2030,9000000006,00000000002020,M,,,-15
0000013291,2030,9000000008,00000000002020,M,,,-30
0000013291,2030,9000000010,00000000002020,M,,,-151
0000013291,2030,9000000012,00000000002020,M,,,-7
0000013291,2031,9000000004,00000000002020,M,,,-47
0000013291,2031,9000000005,00000000002020,M,,,-6
0000013291,2031,9000000006,00000000002020,M,,,-1
0000013291,2031,9000000007,00000000002020,M,,,-40
0000013291,2031,9000000008,00000000002020,M,,,-45
0000013291,2031,9000000010,00000000002020,M,,,-185
0000013291,2031,9000000012,00000000002020,M,,,-7
0000013291,2032,9000000004,00000000002020,M,,,-40
0000013291,2032,9000000005,00000000002020,M,,,-11
0000013291,2032,9000000006,00000000002020,M,,,-1
0000013291,2032,9000000007,00000000002020,M,,,-40
0000013291,2032,9000000008,00000000002020,M,,,-55
0000013291,2032,9000000010,00000000002020,M,,,-210
0000013291,2032,9000000012,00000000002020,M,,,-7
0000013291,2033,9000000004,00000000002020,M,,,-39
0000013291,2033,9000000005,00000000002020,M,,,-19
0000013291,2033,9000000006,00000000002020,M,,,-1
0000013291,2033,9000000007,00000000002020,M,,,-23
0000013291,2033,9000000008,00000000002020,M,,,-89
0000013291,2033,9000000010,00000000002020,M,,,-227
0000013291,2033,9000000012,00000000002020,M,,,-7
0000013291,2034,9000000004,00000000002020,M,,,-44
0000013291,2034,9000000005,00000000002020,M,,,-25
0000013291,2034,9000000006,00000000002020,M,,,-1
0000013291,2034,9000000007,00000000002020,M,,,-21
0000013291,2034,9000000008,00000000002020,M,,,-44
0000013291,2034,9000000010,00000000002020,M,,,-301
0000013291,2034,9000000012,00000000002020,M,,,-7
0000013291,2035,9000000004,00000000002020,M,,,-36
0000013291,2035,9000000005,00000000002020,M,,,-33
0000013291,2035,9000000006,00000000002020,M,,,-1
0000013291,2035,9000000007,00000000002020,M,,,-16
0000013291,2035,9000000008,00000000002020,M,,,-42
0000013291,2035,9000000010,00000000002020,M,,,-363
0000013291,2035,9000000012,00000000002020,M,,,-7
0000013291,2036,9000000004,00000000002020,M,,,-34
0000013291,2036,9000000005,00000000002020,M,,,-26
0000013291,2036,9000000006,00000000002020,M,,,-1
0000013291,2036,9000000007,00000000002020,M,,,-13
0000013291,2036,9000000008,00000000002020,M,,,-42
0000013291,2036,9000000010,00000000002020,M,,,-298
0000013291,2036,9000000012,00000000002020,M,,,-6
0000013291,2037,9000000004,00000000002020,M,,,-38
0000013291,2037,9000000005,00000000002020,M,,,-23
0000013291,2037,9000000006,00000000002020,M,,,-1
0000013291,2037,9000000007,00000000002020,M,,,-11
0000013291,2037,9000000008,00000000002020,M,,,-19
0000013291,2037,9000000010,00000000002020,M,,,-268
0000013291,2037,9000000012,00000000002020,M,,,-7
0000013291,2038,9000000004,00000000002020,M,,,-40
0000013291,2038,9000000005,00000000002020,M,,,-8
0000013291,2038,9000000006,00000000002020,M,,,-1
0000013291,2038,9000000007,00000000002020,M,,,-3
0000013291,2038,9000000008,00000000002020,M,,,-19
0000013291,2038,9000000010,00000000002020,M,,,-275
0000013291,2038,9000000012,00000000002020,M,,,-5
0000013291,2039,9000000004,00000000002020,M,,,-44
0000013291,2039,9000000005,00000000002020,M,,,-6
0000013291,2039,9000000007,00000000002020,M,,,-3
0000013291,2039,9000000008,00000000002020,M,,,-19
0000013291,2039,9000000010,00000000002020,M,,,-246
0000013291,2039,9000000012,00000000002020,M,,,-3
0000013291,2040,9000000004,00000000002020,M,,,-38
0000013291,2040,9000000005,00000000002020,M,,,-7
0000013291,2040,9000000007,00000000002020,M,,,-3
0000013291,2040,9000000008,00000000002020,M,,,-19
0000013291,2040,9000000010,00000000002020,M,,,-327
0000013291,2040,9000000012,00000000002020,M,,,-5
0000013292,2029,9000000009,00000000002020,M,,,-1
0000013292,2029,9000000012,00000000002020,M,,,-6
0000013292,2030,9000000009,00000000002020,M,,,-1
0000013292,2030,9000000012,00000000002020,M,,,-7
0000013292,2031,9000000012,00000000002020,M,,,-4
0000013292,2032,9000000012,00000000002020,M,,,-4
0000013292,2033,9000000012,00000000002020,M,,,-4
0000013292,2034,9000000012,00000000002020,M,,,-3
0000013292,2035,9000000012,00000000002020,M,,,-2
0000013292,2036,9000000012,00000000002020,M,,,-2
0000013292,2037,9000000012,00000000002020,M,,,-2
0000013292,2038,9000000012,00000000002020,M,,,-2
0000013292,2039,9000000012,00000000002020,M,,,-1
0000013292,2040,9000000012,00000000002020,M,,,-1
0000013293,2028,9000000004,00000000002020,M,,,23
0000013293,2028,9000000005,00000000002020,M,,,35
0000013293,2028,9000000009,00000000002020,M,,,3
0000013293,2028,9000000010,00000000002020,M,,,96
