[Year],[Metric],[Metric Sort],[Case],[Value]
2034,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,370
2034,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,-11
2034,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-11
2034,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,133
2034,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,226
2034,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,253
2034,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,283
2034,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,577
2034,Pre Tax Cash Flow,3008,Project Stonehaven |Main Plan,-94
2034,Capital Employed,4001,Project Blue Horizon |Main Plan,245
2034,Capital Employed,4001,Project Cedar Point |Manual,2130
2034,Capital Employed,4001,Project Copper Bay |Main Plan,158
2034,Capital Employed,4001,Project Eagle Pass |Manual,2130
2034,Capital Employed,4001,Project Granite Basin |Main Plan,52
2034,Capital Employed,4001,Project Highland Crest |Main Plan,2291
2034,Capital Employed,4001,Project Ironwood |Main Plan,125
2034,Capital Employed,4001,Project Northstar |Main Plan,43
2034,Capital Employed,4001,Project Raven Rock |Main Plan,-781
2034,Capital Employed,4001,Project Redcliff |Main Plan,491
2034,Capital Employed,4001,Project Silver Peak |Main Plan,1731
2034,Capital Employed,4001,Project Stonehaven |Main Plan,-205
2035,Total Production (mboed),1001,Project Blue Horizon |Main Plan,101
2035,Total Production (mboed),1001,Project Cedar Point |Manual,30
2035,Total Production (mboed),1001,Project Copper Bay |Main Plan,12
2035,Total Production (mboed),1001,Project Eagle Pass |Manual,30
2035,Total Production (mboed),1001,Project Granite Basin |Main Plan,31
2035,Total Production (mboed),1001,Project Ironwood |Main Plan,12
2035,Total Production (mboed),1001,Project Northstar |Main Plan,24
2035,Total Production (mboed),1001,Project Raven Rock |Main Plan,38
2035,Total Production (mboed),1001,Project Redcliff |Main Plan,33
2035,Total Production (mboed),1001,Project Silver Peak |Main Plan,41
2035,Oil Production (mb/d),1002,Project Blue Horizon |Main Plan,101
2035,Oil Production (mb/d),1002,Project Cedar Point |Manual,30
2035,Oil Production (mb/d),1002,Project Copper Bay |Main Plan,12
2035,Oil Production (mb/d),1002,Project Eagle Pass |Manual,30
2035,Oil Production (mb/d),1002,Project Granite Basin |Main Plan,6
2035,Oil Production (mb/d),1002,Project Ironwood |Main Plan,1
2035,Oil Production (mb/d),1002,Project Northstar |Main Plan,24
2035,Oil Production (mb/d),1002,Project Raven Rock |Main Plan,1
2035,Oil Production (mb/d),1002,Project Redcliff |Main Plan,4
2035,Oil Production (mb/d),1002,Project Silver Peak |Main Plan,41
2035,NGL Production (mb/d),1003,Project Cedar Point |Manual,0
2035,NGL Production (mb/d),1003,Project Eagle Pass |Manual,0
2035,NGL Production (mb/d),1003,Project Ironwood |Main Plan,1
2035,NGL Production (mb/d),1003,Project Raven Rock |Main Plan,0
2035,NGL Production (mb/d),1003,Project Redcliff |Main Plan,0
2035,Gas Production (mmscf/d),1004,Project Cedar Point |Manual,0
2035,Gas Production (mmscf/d),1004,Project Eagle Pass |Manual,0
2035,Gas Production (mmscf/d),1004,Project Granite Basin |Main Plan,145
2035,Gas Production (mmscf/d),1004,Project Ironwood |Main Plan,52
2035,Gas Production (mmscf/d),1004,Project Raven Rock |Main Plan,209
2035,Gas Production (mmscf/d),1004,Project Redcliff |Main Plan,163
2035,Revenue Generating Total Prod (mboed),1005,Project Blue Horizon |Main Plan,101
2035,Revenue Generating Total Prod (mboed),1005,Project Cedar Point |Manual,30
2035,Revenue Generating Total Prod (mboed),1005,Project Copper Bay |Main Plan,12
2035,Revenue Generating Total Prod (mboed),1005,Project Eagle Pass |Manual,30
2035,Revenue Generating Total Prod (mboed),1005,Project Granite Basin |Main Plan,31
2035,Revenue Generating Total Prod (mboed),1005,Project Ironwood |Main Plan,10
2035,Revenue Generating Total Prod (mboed),1005,Project Northstar |Main Plan,24
2035,Revenue Generating Total Prod (mboed),1005,Project Raven Rock |Main Plan,38
2035,Revenue Generating Total Prod (mboed),1005,Project Redcliff |Main Plan,31
2035,Revenue Generating Total Prod (mboed),1005,Project Silver Peak |Main Plan,41
2035,Gas - Non-Revenue Generating Prod (mmscfd),1008,Project Redcliff |Main Plan,-18
2035,Equity Accounted Total Production (mboed),1009,Project Cedar Point |Manual,0
2035,Equity Accounted Total Production (mboed),1009,Project Eagle Pass |Manual,0
2035,Equity Accounted Total Production (mboed),1009,Project Ironwood |Main Plan,-2
2035,Equity Accounted NGL Production,1011,Project Ironwood |Main Plan,-2
2035,Liquids Production (mboed),1013,Project Blue Horizon |Main Plan,101
2035,Liquids Production (mboed),1013,Project Cedar Point |Manual,30
2035,Liquids Production (mboed),1013,Project Copper Bay |Main Plan,12
2035,Liquids Production (mboed),1013,Project Eagle Pass |Manual,30
2035,Liquids Production (mboed),1013,Project Granite Basin |Main Plan,6
2035,Liquids Production (mboed),1013,Project Ironwood |Main Plan,2
2035,Liquids Production (mboed),1013,Project Northstar |Main Plan,24
2035,Liquids Production (mboed),1013,Project Raven Rock |Main Plan,1
2035,Liquids Production (mboed),1013,Project Redcliff |Main Plan,4
2035,Liquids Production (mboed),1013,Project Silver Peak |Main Plan,41
2035,Revenue Generating Total Prod (mboe),1015,Project Blue Horizon |Main Plan,36.865
2035,Revenue Generating Total Prod (mboe),1015,Project Copper Bay |Main Plan,4.38
2035,Revenue Generating Total Prod (mboe),1015,Project Granite Basin |Main Plan,11.315
2035,Revenue Generating Total Prod (mboe),1015,Project Ironwood |Main Plan,3.65
2035,Revenue Generating Total Prod (mboe),1015,Project Northstar |Main Plan,8.76
2035,Revenue Generating Total Prod (mboe),1015,Project Raven Rock |Main Plan,13.87
2035,Revenue Generating Total Prod (mboe),1015,Project Redcliff |Main Plan,11.315
2035,Revenue Generating Total Prod (mboe),1015,Project Silver Peak |Main Plan,14.965
2035,Gross Margin,2001,Project Blue Horizon |Main Plan,2137
2035,Gross Margin,2001,Project Cedar Point |Manual,990
2035,Gross Margin,2001,Project Copper Bay |Main Plan,282
2035,Gross Margin,2001,Project Eagle Pass |Manual,990
2035,Gross Margin,2001,Project Granite Basin |Main Plan,352
2035,Gross Margin,2001,Project Ironwood |Main Plan,124
2035,Gross Margin,2001,Project Northstar |Main Plan,549
2035,Gross Margin,2001,Project Raven Rock |Main Plan,308
2035,Gross Margin,2001,Project Redcliff |Main Plan,450
2035,Gross Margin,2001,Project Silver Peak |Main Plan,1004
2035,Total Cash Costs,2002,Project Blue Horizon |Main Plan,-458
2035,Total Cash Costs,2002,Project Cedar Point |Manual,-250
2035,Total Cash Costs,2002,Project Copper Bay |Main Plan,-158
2035,Total Cash Costs,2002,Project Eagle Pass |Manual,-250
2035,Total Cash Costs,2002,Project Granite Basin |Main Plan,-207
2035,Total Cash Costs,2002,Project Ironwood |Main Plan,-32
2035,Total Cash Costs,2002,Project Northstar |Main Plan,-242
2035,Total Cash Costs,2002,Project Raven Rock |Main Plan,-14
2035,Total Cash Costs,2002,Project Redcliff |Main Plan,-155
2035,Total Cash Costs,2002,Project Silver Peak |Main Plan,-227
2035,Production Costs,2003,Project Blue Horizon |Main Plan,-458
2035,Production Costs,2003,Project Cedar Point |Manual,-190
2035,Production Costs,2003,Project Copper Bay |Main Plan,-156
2035,Production Costs,2003,Project Eagle Pass |Manual,-190
2035,Production Costs,2003,Project Granite Basin |Main Plan,-68
2035,Production Costs,2003,Project Ironwood |Main Plan,-32
2035,Production Costs,2003,Project Northstar |Main Plan,-242
2035,Production Costs,2003,Project Raven Rock |Main Plan,-14
2035,Production Costs,2003,Project Redcliff |Main Plan,-69
2035,Production Costs,2003,Project Silver Peak |Main Plan,-155
2035,EBITDA,2004,Project Blue Horizon |Main Plan,1679
2035,EBITDA,2004,Project Cedar Point |Manual,740
2035,EBITDA,2004,Project Copper Bay |Main Plan,124
2035,EBITDA,2004,Project Eagle Pass |Manual,740
2035,EBITDA,2004,Project Granite Basin |Main Plan,145
2035,EBITDA,2004,Project Ironwood |Main Plan,91
2035,EBITDA,2004,Project Northstar |Main Plan,307
2035,EBITDA,2004,Project Raven Rock |Main Plan,294
2035,EBITDA,2004,Project Redcliff |Main Plan,295
2035,EBITDA,2004,Project Silver Peak |Main Plan,777
2035,DD&A Charge,2005,Project Blue Horizon |Main Plan,-1181
2035,DD&A Charge,2005,Project Cedar Point |Manual,-470
2035,DD&A Charge,2005,Project Copper Bay |Main Plan,-96
2035,DD&A Charge,2005,Project Eagle Pass |Manual,-470
2035,DD&A Charge,2005,Project Granite Basin |Main Plan,-161
2035,DD&A Charge,2005,Project Highland Crest |Main Plan,-47
2035,DD&A Charge,2005,Project Ironwood |Main Plan,-57
2035,DD&A Charge,2005,Project Northstar |Main Plan,-101
2035,DD&A Charge,2005,Project Raven Rock |Main Plan,-149
2035,DD&A Charge,2005,Project Redcliff |Main Plan,-134
2035,DD&A Charge,2005,Project Silver Peak |Main Plan,-506
2035,Related Company Income,2006,Project Cedar Point |Manual,0
2035,Related Company Income,2006,Project Eagle Pass |Manual,0
2035,Related Company Income,2006,Project Ironwood |Main Plan,-1
2035,Underlying RCOP,2007,Project Blue Horizon |Main Plan,498
2035,Underlying RCOP,2007,Project Cedar Point |Manual,280
2035,Underlying RCOP,2007,Project Copper Bay |Main Plan,28
2035,Underlying RCOP,2007,Project Eagle Pass |Manual,280
2035,Underlying RCOP,2007,Project Granite Basin |Main Plan,-16
2035,Underlying RCOP,2007,Project Highland Crest |Main Plan,-47
2035,Underlying RCOP,2007,Project Ironwood |Main Plan,34
2035,Underlying RCOP,2007,Project Northstar |Main Plan,206
2035,Underlying RCOP,2007,Project Raven Rock |Main Plan,145
2035,Underlying RCOP,2007,Project Redcliff |Main Plan,161
2035,Underlying RCOP,2007,Project Silver Peak |Main Plan,271
2035,Working Capital Changes (SEA),3001,Project Blue Horizon |Main Plan,19
2035,Working Capital Changes (SEA),3001,Project Cedar Point |Manual,-120
2035,Working Capital Changes (SEA),3001,Project Copper Bay |Main Plan,-52
2035,Working Capital Changes (SEA),3001,Project Eagle Pass |Manual,-120
2035,Working Capital Changes (SEA),3001,Project Granite Basin |Main Plan,-1
2035,Working Capital Changes (SEA),3001,Project Highland Crest |Main Plan,-3
2035,Working Capital Changes (SEA),3001,Project Raven Rock |Main Plan,-2
2035,Working Capital Changes (SEA),3001,Project Redcliff |Main Plan,-1
2035,Working Capital Changes (SEA),3001,Project Silver Peak |Main Plan,4
2035,Working Capital Changes (SEA),3001,Project Stonehaven |Main Plan,-98
2035,Decommissioning Payments,3002,Project Cedar Point |Manual,-120
2035,Decommissioning Payments,3002,Project Copper Bay |Main Plan,-50
2035,Decommissioning Payments,3002,Project Eagle Pass |Manual,-120
2035,Decommissioning Payments,3002,Project Highland Crest |Main Plan,-3
2035,Decommissioning Payments,3002,Project Redcliff |Main Plan,-4
2035,Decommissioning Payments,3002,Project Stonehaven |Main Plan,-98
2035,Lease Interest paid,3003,Project Cedar Point |Manual,0
2035,Lease Interest paid,3003,Project Eagle Pass |Manual,0
2035,Total Dividend Received,3004,Project Cedar Point |Manual,0
2035,Total Dividend Received,3004,Project Eagle Pass |Manual,0
2035,Total Dividend Received,3004,Project Ironwood |Main Plan,0
2035,Operating Cashflow,3005,Project Blue Horizon |Main Plan,1694
2035,Operating Cashflow,3005,Project Cedar Point |Manual,630
2035,Operating Cashflow,3005,Project Copper Bay |Main Plan,71
2035,Operating Cashflow,3005,Project Eagle Pass |Manual,630
2035,Operating Cashflow,3005,Project Granite Basin |Main Plan,143
2035,Operating Cashflow,3005,Project Highland Crest |Main Plan,-4
2035,Operating Cashflow,3005,Project Ironwood |Main Plan,90
2035,Operating Cashflow,3005,Project Northstar |Main Plan,306
2035,Operating Cashflow,3005,Project Raven Rock |Main Plan,291
2035,Operating Cashflow,3005,Project Redcliff |Main Plan,293
2035,Operating Cashflow,3005,Project Silver Peak |Main Plan,512
2035,Operating Cashflow,3005,Project Stonehaven |Main Plan,-98
2035,Cash Capex,3006,Project Blue Horizon |Main Plan,-1272
2035,Cash Capex,3006,Project Cedar Point |Manual,-270
2035,Cash Capex,3006,Project Copper Bay |Main Plan,-1
2035,Cash Capex,3006,Project Eagle Pass |Manual,-270
2035,Cash Capex,3006,Project Granite Basin |Main Plan,-129
2035,Cash Capex,3006,Project Ironwood |Main Plan,-20
2035,Cash Capex,3006,Project Northstar |Main Plan,-75
2035,Cash Capex,3006,Project Raven Rock |Main Plan,-22
2035,Cash Capex,3006,Project Redcliff |Main Plan,-55
2035,Cash Capex,3006,Project Silver Peak |Main Plan,-228
2035,Cash Flow from Sale of Operations,3007,Project Cedar Point |Manual,0
2035,Cash Flow from Sale of Operations,3007,Project Eagle Pass |Manual,0
2035,Pre Tax Cash Flow,3008,Project Blue Horizon |Main Plan,422
2035,Pre Tax Cash Flow,3008,Project Cedar Point |Manual,360
2035,Pre Tax Cash Flow,3008,Project Copper Bay |Main Plan,70
2035,Pre Tax Cash Flow,3008,Project Eagle Pass |Manual,360
2035,Pre Tax Cash Flow,3008,Project Granite Basin |Main Plan,14
2035,Pre Tax Cash Flow,3008,Project Highland Crest |Main Plan,-4
2035,Pre Tax Cash Flow,3008,Project Ironwood |Main Plan,70
2035,Pre Tax Cash Flow,3008,Project Northstar |Main Plan,226
2035,Pre Tax Cash Flow,3008,Project Raven Rock |Main Plan,269
2035,Pre Tax Cash Flow,3008,Project Redcliff |Main Plan,238
2035,Pre Tax Cash Flow,3008,Project Silver Peak |Main Plan,248
2035,Pre Tax Cash Flow,3008,Project Stonehaven |Main Plan,-98
2035,Capital Employed,4001,Project Blue Horizon |Main Plan,318
2035,Capital Employed,4001,Project Cedar Point |Manual,2030
2035,Capital Employed,4001,Project Copper Bay |Main Plan,111
2035,Capital Employed,4001,Project Eagle Pass |Manual,2030
2035,Capital Employed,4001,Project Granite Basin |Main Plan,10
2035,Capital Employed,4001,Project Highland Crest |Main Plan,2246
2035,Capital Employed,4001,Project Ironwood |Main Plan,87
2035,Capital Employed,4001,Project Northstar |Main Plan,21
2035,Capital Employed,4001,Project Raven Rock |Main Plan,-905
2035,Capital Employed,4001,Project Redcliff |Main Plan,393
2035,Capital Employed,4001,Project Silver Peak |Main Plan,1680
2035,Capital Employed,4001,Project Stonehaven |Main Plan,-108
2036,Total Production (mboed),1001,Project Blue Horizon |Main Plan,94
2036,Total Production (mboed),1001,Project Cedar Point |Manual,20
2036,Total Production (mboed),1001,Project Copper Bay |Main Plan,11
2036,Total Production (mboed),1001,Project Eagle Pass |Manual,20
2036,Total Production (mboed),1001,Project Granite Basin |Main Plan,30
2036,Total Production (mboed),1001,Project Ironwood |Main Plan,4
2036,Total Production (mboed),1001,Project Northstar |Main Plan,23
2036,Total Production (mboed),1001,Project Raven Rock |Main Plan,33
2036,Total Production (mboed),1001,Project Redcliff |Main Plan,27
2036,Total Production (mboed),1001,Project Silver Peak |Main Plan,39
2036,Oil Production (mb/d),1002,Project Blue Horizon |Main Plan,94
2036,Oil Production (mb/d),1002,Project Cedar Point |Manual,20
2036,Oil Production (mb/d),1002,Project Copper Bay |Main Plan,11
2036,Oil Production (mb/d),1002,Project Eagle Pass |Manual,20
2036,Oil Production (mb/d),1002,Project Granite Basin |Main Plan,5
2036,Oil Production (mb/d),1002,Project Ironwood |Main Plan,0
2036,Oil Production (mb/d),1002,Project Northstar |Main Plan,23
2036,Oil Production (mb/d),1002,Project Raven Rock |Main Plan,0
2036,Oil Production (mb/d),1002,Project Redcliff |Main Plan,3
2036,Oil Production (mb/d),1002,Project Silver Peak |Main Plan,39
2036,NGL Production (mb/d),1003,Project Cedar Point |Manual,0
2036,NGL Production (mb/d),1003,Project Eagle Pass |Manual,0
2036,NGL Production (mb/d),1003,Project Raven Rock |Main Plan,0
2036,NGL Production (mb/d),1003,Project Redcliff |Main Plan,0
2036,Gas Production (mmscf/d),1004,Project Granite Basin |Main Plan,145
2036,Gas Production (mmscf/d),1004,Project Ironwood |Main Plan,21
2036,Gas Production (mmscf/d),1004,Project Raven Rock |Main Plan,184
2036,Gas Production (mmscf/d),1004,Project Redcliff |Main Plan,129
2036,Revenue Generating Total Prod (mboed),1005,Project Blue Horizon |Main Plan,94
2036,Revenue Generating Total Prod (mboed),1005,Project Cedar Point |Manual,20
2036,Revenue Generating Total Prod (mboed),1005,Project Copper Bay |Main Plan,11
2036,Revenue Generating Total Prod (mboed),1005,Project Eagle Pass |Manual,20
2036,Revenue Generating Total Prod (mboed),1005,Project Granite Basin |Main Plan,30
2036,Revenue Generating Total Prod (mboed),1005,Project Ironwood |Main Plan,4
2036,Revenue Generating Total Prod (mboed),1005,Project Northstar |Main Plan,23
2036,Revenue Generating Total Prod (mboed),1005,Project Raven Rock |Main Plan,33
2036,Revenue Generating Total Prod (mboed),1005,Project Redcliff |Main Plan,24
2036,Revenue Generating Total Prod (mboed),1005,Project Silver Peak |Main Plan,39
2036,Gas - Non-Revenue Generating Prod (mmscfd),1008,Project Redcliff |Main Plan,-14
2036,Equity Accounted Total Production (mboed),1009,Project Cedar Point |Manual,0
2036,Equity Accounted Total Production (mboed),1009,Project Eagle Pass |Manual,0
2036,Liquids Production (mboed),1013,Project Blue Horizon |Main Plan,94
2036,Liquids Production (mboed),1013,Project Cedar Point |Manual,20
2036,Liquids Production (mboed),1013,Project Copper Bay |Main Plan,11
2036,Liquids Production (mboed),1013,Project Eagle Pass |Manual,20
2036,Liquids Production (mboed),1013,Project Granite Basin |Main Plan,5
2036,Liquids Production (mboed),1013,Project Ironwood |Main Plan,0
2036,Liquids Production (mboed),1013,Project Northstar |Main Plan,23
2036,Liquids Production (mboed),1013,Project Raven Rock |Main Plan,0
2036,Liquids Production (mboed),1013,Project Redcliff |Main Plan,3
2036,Liquids Production (mboed),1013,Project Silver Peak |Main Plan,39
2036,Revenue Generating Total Prod (mboe),1015,Project Blue Horizon |Main Plan,34.31
2036,Revenue Generating Total Prod (mboe),1015,Project Copper Bay |Main Plan,4.015
